store_name,Coords,category,brand,price,card_number,quantity,receipt_number,total
Рив Гош,"[59.853505, 30.340401] и 2026-08-31T09:40:00+03:00",Уход за волосами,Schwarzkopf,926.4656754192885,4276010103628317,2,661448,9438.06628848175
Рив Гош,"[59.853505, 30.340401] и 2026-08-31T09:40:00+03:00",Парфюмерия,Chanel,8511.600613062461,4276010103628317,2,661448,9438.06628848175
585 Золотой,"[59.853812, 30.349708] и 2025-05-01T01:26:00+03:00",Ювелирные изделия,Pandora,30419.719695780863,2204137474614344,4,170535,87032.84063943062
585 Золотой,"[59.853812, 30.349708] и 2025-05-01T01:26:00+03:00",Ювелирные изделия,585 Золотой,35927.44431340468,2204137474614344,4,170535,87032.84063943062
585 Золотой,"[59.853812, 30.349708] и 2025-05-01T01:26:00+03:00",Ювелирные изделия,Бронницкий Ювелир,14035.274120256949,2204137474614344,4,170535,87032.84063943062
585 Золотой,"[59.853812, 30.349708] и 2025-05-01T01:26:00+03:00",Часы,Casio,6650.402509988132,2204137474614344,4,170535,87032.84063943062
Zarina,"[59.924145, 30.318051] и 2025-12-12T00:47:00+03:00",Одежда женская,InCity,2174.2240829041343,5189017179541756,2,403937,5389.613418741985
Zarina,"[59.924145, 30.318051] и 2025-12-12T00:47:00+03:00",Одежда женская,Befree,3215.389335837851,5189017179541756,2,403937,5389.613418741985
ВсеИнструменты.ру,"[59.853505, 30.340401] и 2025-05-26T15:47:00+03:00",Автотовары,Shell,2729.369762298116,5469029912861640,4,977163,12537.980397871732
ВсеИнструменты.ру,"[59.853505, 30.340401] и 2025-05-26T15:47:00+03:00",Строительные материалы,Волма,1732.583082794134,5469029912861640,4,977163,12537.980397871732
ВсеИнструменты.ру,"[59.853505, 30.340401] и 2025-05-26T15:47:00+03:00",Автотовары,Лукойл,2338.9964210439025,5469029912861640,4,977163,12537.980397871732
ВсеИнструменты.ру,"[59.853505, 30.340401] и 2025-05-26T15:47:00+03:00",Инструменты,Makita,5737.03113173558,5469029912861640,4,977163,12537.980397871732
Зенден,"[59.850983, 30.313056] и 2025-09-05T17:14:00+03:00",Обувь,Kari,2809.221777684686,4276027444888467,3,699403,11365.225250637677
Зенден,"[59.850983, 30.313056] и 2025-09-05T17:14:00+03:00",Сумки и аксессуары,Grifon,3194.5348649922234,4276027444888467,3,699403,11365.225250637677
Зенден,"[59.850983, 30.313056] и 2025-09-05T17:14:00+03:00",Обувь,Ralf Ringer,5361.468607960768,4276027444888467,3,699403,11365.225250637677
Рив Гош,"[59.927563, 30.360613] и 2024-11-28T06:22:00+03:00",Косметика,Nivea,1348.954999367676,5469012385046733,2,779680,3031.063585273846
Рив Гош,"[59.927563, 30.360613] и 2024-11-28T06:22:00+03:00",Косметика,Maybelline,1682.1085859061698,5469012385046733,2,779680,3031.063585273846
Детский мир,"[59.848461, 30.32345] и 2025-03-24T19:00:00+03:00",Канцтовары,Pilot,359.24695332302986,5469020510671267,2,979197,1090.2325253405552
Детский мир,"[59.848461, 30.32345] и 2025-03-24T19:00:00+03:00",Книги и медиа,АСТ,730.9855720175253,5469020510671267,2,979197,1090.2325253405552
Читай-город,"[59.877127, 30.358888] и 2024-12-29T06:27:00+03:00",Канцтовары,Berlingo,276.68295429314173,4001198178278894,3,944620,1145.810064868958
Читай-город,"[59.877127, 30.358888] и 2024-12-29T06:27:00+03:00",Книги и медиа,Просвещение,587.1956262337659,4001198178278894,3,944620,1145.810064868958
Читай-город,"[59.877127, 30.358888] и 2024-12-29T06:27:00+03:00",Канцтовары,Kores,281.9314843420505,4001198178278894,3,944620,1145.810064868958
Детский мир,"[59.807, 30.308] и 2026-02-28T04:19:00+03:00",Канцтовары,Erich Krause,327.0759493832094,5189029793646044,5,388111,3589.140293767239
Детский мир,"[59.807, 30.308] и 2026-02-28T04:19:00+03:00",Книги и медиа,Просвещение,672.4560992490857,5189029793646044,5,388111,3589.140293767239
Детский мир,"[59.807, 30.308] и 2026-02-28T04:19:00+03:00",Товары для животных,Chappi,693.5061705801725,5189029793646044,5,388111,3589.140293767239
Детский мир,"[59.807, 30.308] и 2026-02-28T04:19:00+03:00",Книги и медиа,АСТ,546.4345514608249,5189029793646044,5,388111,3589.140293767239
Детский мир,"[59.807, 30.308] и 2026-02-28T04:19:00+03:00",Товары для животных,Kitekat,1349.6675230939466,5189029793646044,5,388111,3589.140293767239
O'STIN,"[59.868921, 30.350265] и 2026-05-13T17:15:00+03:00",Спортивная одежда,Fila,5138.249545780225,5469027386173195,4,30668,17255.386887557885
O'STIN,"[59.868921, 30.350265] и 2026-05-13T17:15:00+03:00",Одежда женская,Gloria Jeans,3923.5206196257755,5469027386173195,4,30668,17255.386887557885
O'STIN,"[59.868921, 30.350265] и 2026-05-13T17:15:00+03:00",Одежда мужская,Zara,4728.786505769694,5469027386173195,4,30668,17255.386887557885
O'STIN,"[59.868921, 30.350265] и 2026-05-13T17:15:00+03:00",Одежда женская,Zara,3464.83021638219,5469027386173195,4,30668,17255.386887557885
Зенден,"[59.84518, 30.323207] и 2026-05-30T05:22:00+03:00",Обувь,Ecco,5775.307250571082,2203056147364148,4,21886,17321.65701256577
Зенден,"[59.84518, 30.323207] и 2026-05-30T05:22:00+03:00",Обувь,Puma,5561.107160601509,2203056147364148,4,21886,17321.65701256577
Зенден,"[59.84518, 30.323207] и 2026-05-30T05:22:00+03:00",Обувь,Kari,2778.3978390476386,2203056147364148,4,21886,17321.65701256577
Зенден,"[59.84518, 30.323207] и 2026-05-30T05:22:00+03:00",Сумки и аксессуары,Fabretti,3206.8447623455413,2203056147364148,4,21886,17321.65701256577
Подрушка,"[59.853812, 30.349708] и 2026-08-29T11:02:00+03:00",Косметика,Yves Rocher,1422.9470320916719,5469011627085079,2,67078,2943.628977956837
Подрушка,"[59.853812, 30.349708] и 2026-08-29T11:02:00+03:00",Косметика,L'Oreal,1520.6819458651653,5469011627085079,2,67078,2943.628977956837
ВсеИнструменты.ру,"[59.932297, 30.359275] и 2025-07-02T20:25:00+03:00",Строительные материалы,ТехноНИКОЛЬ,1323.5376804918815,2202224877023141,3,141944,7356.531037717979
ВсеИнструменты.ру,"[59.932297, 30.359275] и 2025-07-02T20:25:00+03:00",Строительные материалы,Юнис,1522.8449941453089,2202224877023141,3,141944,7356.531037717979
ВсеИнструменты.ру,"[59.932297, 30.359275] и 2025-07-02T20:25:00+03:00",Инструменты,DeWalt,4510.148363080789,2202224877023141,3,141944,7356.531037717979
Fix Price,"[59.870014, 30.379325] и 2025-03-13T04:44:00+03:00",Бытовая химия,Mr Proper,389.6601851824478,2200240445818467,2,587860,580.2100356654838
Fix Price,"[59.870014, 30.379325] и 2025-03-13T04:44:00+03:00",Бытовая химия,Sarma,190.54985048303604,2200240445818467,2,587860,580.2100356654838
Буквоед,"[59.925155, 30.32018] и 2026-06-02T20:53:00+03:00",Книги и медиа,Альпина Паблишер,565.3130936584835,5469016481379146,3,739820,1503.3540270707324
Буквоед,"[59.925155, 30.32018] и 2026-06-02T20:53:00+03:00",Книги и медиа,Просвещение,590.8280125326069,5469016481379146,3,739820,1503.3540270707324
Буквоед,"[59.925155, 30.32018] и 2026-06-02T20:53:00+03:00",Канцтовары,Pilot,347.21292087964207,5469016481379146,3,739820,1503.3540270707324
Глория Джинс,"[59.925155, 30.32018] и 2026-01-11T05:21:00+03:00",Детская одежда,Sela Kids,1434.018896067777,5213250310386670,2,816985,3044.072123321046
Глория Джинс,"[59.925155, 30.32018] и 2026-01-11T05:21:00+03:00",Детская одежда,Gloria Jeans,1610.0532272532691,5213250310386670,2,816985,3044.072123321046
Лэтуаль,"[59.868921, 30.350265] и 2024-12-03T02:42:00+03:00",Уход за кожей,Bioderma,1051.3128454845996,6221287715226901,3,657484,2694.3222137804673
Лэтуаль,"[59.868921, 30.350265] и 2024-12-03T02:42:00+03:00",Уход за волосами,Schwarzkopf,829.3853373524925,6221287715226901,3,657484,2694.3222137804673
Лэтуаль,"[59.868921, 30.350265] и 2024-12-03T02:42:00+03:00",Косметика,Eveline Cosmetics,813.6240309433751,6221287715226901,3,657484,2694.3222137804673
Ситилинк,"[59.926422, 30.320988] и 2025-04-10T13:08:00+03:00",Фото и видео техника,DJI,83146.07390702367,4276002437580553,5,570871,214489.5887274703
Ситилинк,"[59.926422, 30.320988] и 2025-04-10T13:08:00+03:00",Кухонная техника,Scarlett,3746.428128944945,4276002437580553,5,570871,214489.5887274703
Ситилинк,"[59.926422, 30.320988] и 2025-04-10T13:08:00+03:00",ТВ и аудио,Sonos,38604.23867743122,4276002437580553,5,570871,214489.5887274703
Ситилинк,"[59.926422, 30.320988] и 2025-04-10T13:08:00+03:00",Ноутбуки,Acer,49032.114347811206,4276002437580553,5,570871,214489.5887274703
Ситилинк,"[59.926422, 30.320988] и 2025-04-10T13:08:00+03:00",Климатическая техника,Mitsubishi Electric,39960.733666259264,4276002437580553,5,570871,214489.5887274703
585 Золотой,"[59.877127, 30.358888] и 2025-03-27T00:37:00+03:00",Часы,Fossil,10320.852444634951,2200241693942074,2,124455,40737.339516797525
585 Золотой,"[59.877127, 30.358888] и 2025-03-27T00:37:00+03:00",Ювелирные изделия,585 Золотой,30416.487072162578,2200241693942074,2,124455,40737.339516797525
О'КЕЙ,"[59.846875, 30.320944] и 2025-04-22T09:08:00+03:00",Алкоголь,Хортица,1123.111562359092,2204139535415836,3,256428,2104.0966598673103
О'КЕЙ,"[59.846875, 30.320944] и 2025-04-22T09:08:00+03:00",Кофе и чай,Greenfield,500.87788005928854,2204139535415836,3,256428,2104.0966598673103
О'КЕЙ,"[59.846875, 30.320944] и 2025-04-22T09:08:00+03:00",Кондитерские изделия,Ferrero,480.10721744892965,2204139535415836,3,256428,2104.0966598673103
Лента,"[59.832231, 30.347363] и 2026-09-04T14:34:00+03:00",Пиво,Heineken,147.9605806194392,2200253511021858,2,466480,563.5967242006916
Лента,"[59.832231, 30.347363] и 2026-09-04T14:34:00+03:00",Кофе и чай,Ahmad Tea,415.6361435812523,2200253511021858,2,466480,563.5967242006916
Ситилинк,"[59.85134, 30.260765] и 2024-11-27T17:02:00+03:00",Смартфоны,Infinix,37020.885417140336,2200240930146945,2,459535,62781.04435144126
Ситилинк,"[59.85134, 30.260765] и 2024-11-27T17:02:00+03:00",Климатическая техника,Ballu,25760.15893430093,2200240930146945,2,459535,62781.04435144126
Fix Price,"[59.850066, 30.268383] и 2026-05-08T02:25:00+03:00",Косметика,Nivea,1271.6377091893694,6225195922873207,4,221024,6553.479630880053
Fix Price,"[59.850066, 30.268383] и 2026-05-08T02:25:00+03:00",Товары для дома,Fissman,2471.0787310070086,6225195922873207,4,221024,6553.479630880053
Fix Price,"[59.850066, 30.268383] и 2026-05-08T02:25:00+03:00",Товары для дома,Rondell,2407.2754673299896,6225195922873207,4,221024,6553.479630880053
Fix Price,"[59.850066, 30.268383] и 2026-05-08T02:25:00+03:00",Канцтовары,Pilot,403.48772335368585,6225195922873207,4,221024,6553.479630880053
Спортмастер,"[59.832231, 30.347363] и 2026-06-18T10:48:00+03:00",Обувь,Reebok,4997.473419473353,5469016717379530,2,997782,9073.445142589133
Спортмастер,"[59.832231, 30.347363] и 2026-06-18T10:48:00+03:00",Спортивная одежда,Kappa,4075.9717231157806,5469016717379530,2,997782,9073.445142589133
Глория Джинс,"[59.829929, 30.377852] и 2026-04-29T00:19:00+03:00",Одежда женская,Mango,4290.513623356435,4001197799042622,3,775957,10460.555867827334
Глория Джинс,"[59.829929, 30.377852] и 2026-04-29T00:19:00+03:00",Одежда мужская,Zara,3768.529759965085,4001197799042622,3,775957,10460.555867827334
Глория Джинс,"[59.829929, 30.377852] и 2026-04-29T00:19:00+03:00",Одежда мужская,O'stin,2401.512484505814,4001197799042622,3,775957,10460.555867827334
Эльдорадо,"[59.829929, 30.377852] и 2025-03-08T04:28:00+03:00",ТВ и аудио,Xiaomi,52444.162617818925,2200244649423330,2,425291,59082.58161686316
Эльдорадо,"[59.829929, 30.377852] и 2025-03-08T04:28:00+03:00",Кухонная техника,Tefal,6638.41899904423,2200244649423330,2,425291,59082.58161686316
Золотое яблоко,"[59.93584, 30.315886] и 2025-12-02T01:06:00+03:00",Уход за кожей,Nivea,851.6893621613241,5469026926263086,3,165801,7313.523518121684
Золотое яблоко,"[59.93584, 30.315886] и 2025-12-02T01:06:00+03:00",Парфюмерия,Yves Saint Laurent,5708.802114457271,5469026926263086,3,165801,7313.523518121684
Золотое яблоко,"[59.93584, 30.315886] и 2025-12-02T01:06:00+03:00",Уход за волосами,L'Oreal Professionnel,753.0320415030886,5469026926263086,3,165801,7313.523518121684
О'КЕЙ,"[59.870014, 30.379325] и 2026-06-09T07:58:00+03:00",Напитки безалкогольные,Fanta,106.29593985528831,2202210675426933,5,271257,3774.814619681921
О'КЕЙ,"[59.870014, 30.379325] и 2026-06-09T07:58:00+03:00",Кофе и чай,Ahmad Tea,502.5197730934804,2202210675426933,5,271257,3774.814619681921
О'КЕЙ,"[59.870014, 30.379325] и 2026-06-09T07:58:00+03:00",Продукты питания,Chernogolovka,240.06213593368417,2202210675426933,5,271257,3774.814619681921
О'КЕЙ,"[59.870014, 30.379325] и 2026-06-09T07:58:00+03:00",Товары для дома,Bergner,2845.2931917795463,2202210675426933,5,271257,3774.814619681921
О'КЕЙ,"[59.870014, 30.379325] и 2026-06-09T07:58:00+03:00",Напитки безалкогольные,Fanta,80.64357901992199,2202210675426933,5,271257,3774.814619681921
Глория Джинс,"[59.877127, 30.358888] и 2025-05-01T08:27:00+03:00",Одежда женская,H&M,3775.697563789728,2202227274470948,5,405799,13803.639349045512
Глория Джинс,"[59.877127, 30.358888] и 2025-05-01T08:27:00+03:00",Одежда женская,Zara,3440.1587775818043,2202227274470948,5,405799,13803.639349045512
Глория Джинс,"[59.877127, 30.358888] и 2025-05-01T08:27:00+03:00",Одежда женская,Love Republic,3182.472411109013,2202227274470948,5,405799,13803.639349045512
Глория Джинс,"[59.877127, 30.358888] и 2025-05-01T08:27:00+03:00",Детская одежда,Acoola,2003.8926013631813,2202227274470948,5,405799,13803.639349045512
Глория Джинс,"[59.877127, 30.358888] и 2025-05-01T08:27:00+03:00",Детская одежда,H&M Kids,1401.417995201786,2202227274470948,5,405799,13803.639349045512
Буквоед,"[59.881719, 30.314673] и 2025-04-18T22:24:00+03:00",Канцтовары,Staff,232.2657979063697,5128907187363454,2,237671,409.47509798160144
Буквоед,"[59.881719, 30.314673] и 2025-04-18T22:24:00+03:00",Канцтовары,Attache,177.20930007523174,5128907187363454,2,237671,409.47509798160144
Спортмастер,"[59.877127, 30.358888] и 2026-06-08T00:15:00+03:00",Обувь,Ralf Ringer,5725.638571354508,4276000566712682,4,130478,16631.318083707654
Спортмастер,"[59.877127, 30.358888] и 2026-06-08T00:15:00+03:00",Спортивные товары,Adidas,3750.4201557692,4276000566712682,4,130478,16631.318083707654
Спортмастер,"[59.877127, 30.358888] и 2026-06-08T00:15:00+03:00",Спортивные товары,Torneo,2510.982413802938,4276000566712682,4,130478,16631.318083707654
Спортмастер,"[59.877127, 30.358888] и 2026-06-08T00:15:00+03:00",Спортивная одежда,New Balance,4644.276942781008,4276000566712682,4,130478,16631.318083707654
Fix Price,"[59.852, 30.263] и 2025-10-08T14:28:00+03:00",Канцтовары,Faber-Castell,440.11470690245716,5469027794856571,3,586820,5262.988232535251
Fix Price,"[59.852, 30.263] и 2025-10-08T14:28:00+03:00",Товары для дома,Fissman,2531.7965589597807,5469027794856571,3,586820,5262.988232535251
Fix Price,"[59.852, 30.263] и 2025-10-08T14:28:00+03:00",Товары для дома,Nadoba,2291.076966673013,5469027794856571,3,586820,5262.988232535251
Читай-город,"[59.848845, 30.312419] и 2024-11-02T04:06:00+03:00",Книги и медиа,Росмэн,613.4459095583468,2203672105693243,3,196523,1544.4422424952081
Читай-город,"[59.848845, 30.312419] и 2024-11-02T04:06:00+03:00",Книги и медиа,Питер,677.8949383005831,2203672105693243,3,196523,1544.4422424952081
Читай-город,"[59.848845, 30.312419] и 2024-11-02T04:06:00+03:00",Канцтовары,Berlingo,253.10139463627831,2203672105693243,3,196523,1544.4422424952081
Ситилинк,"[59.825212, 30.380771] и 2024-11-18T12:25:00+03:00",Игры и консоли,Razer,12470.75068068167,4276003770783242,2,760234,18054.92696943498
Ситилинк,"[59.825212, 30.380771] и 2024-11-18T12:25:00+03:00",Кухонная техника,Redmond,5584.176288753309,4276003770783242,2,760234,18054.92696943498
Детский мир,"[59.825278, 30.319167] и 2024-12-14T12:13:00+03:00",Канцтовары,Erich Krause,330.65099194461936,5189022994573042,5,745099,4104.542564747045
Детский мир,"[59.825278, 30.319167] и 2024-12-14T12:13:00+03:00",Детские товары (игрушки),Zvezda,1899.6795307989883,5189022994573042,5,745099,4104.542564747045
Детский мир,"[59.825278, 30.319167] и 2024-12-14T12:13:00+03:00",Товары для животных,Monge,1282.7860518791472,5189022994573042,5,745099,4104.542564747045
Детский мир,"[59.825278, 30.319167] и 2024-12-14T12:13:00+03:00",Канцтовары,Kores,298.7922185815331,5189022994573042,5,745099,4104.542564747045
Детский мир,"[59.825278, 30.319167] и 2024-12-14T12:13:00+03:00",Канцтовары,Attache,292.63377154275645,5189022994573042,5,745099,4104.542564747045
DNS,"[59.8761, 30.3075] и 2024-11-22T19:52:00+03:00",Электроника,Huawei,20473.012312382285,4276022545885389,2,555198,24133.123595175373
DNS,"[59.8761, 30.3075] и 2024-11-22T19:52:00+03:00",Кухонная техника,Scarlett,3660.1112827930874,4276022545885389,2,555198,24133.123595175373
ВсеИнструменты.ру,"[59.870014, 30.379325] и 2025-12-26T17:24:00+03:00",Инструменты,Sturm,3459.474827980603,5189015718265978,2,397026,6093.228223158771
ВсеИнструменты.ру,"[59.870014, 30.379325] и 2025-12-26T17:24:00+03:00",Инструменты,Hammer,2633.753395178168,5189015718265978,2,397026,6093.228223158771
О'КЕЙ,"[59.927563, 30.360613] и 2026-07-17T19:29:00+03:00",Кофе и чай,Lipton,528.9122585722007,2202227322476509,2,348128,1445.3427157202384
О'КЕЙ,"[59.927563, 30.360613] и 2026-07-17T19:29:00+03:00",Алкоголь,Очаково,916.4304571480377,2202227322476509,2,348128,1445.3427157202384
4 Лапы,"[59.832231, 30.347363] и 2026-06-02T03:52:00+03:00",Товары для животных,Purina,1445.0307972661324,4377735545495580,4,560881,5330.76365369019
4 Лапы,"[59.832231, 30.347363] и 2026-06-02T03:52:00+03:00",Товары для животных,Whiskas,1334.5571223344234,4377735545495580,4,560881,5330.76365369019
4 Лапы,"[59.832231, 30.347363] и 2026-06-02T03:52:00+03:00",Товары для животных,Purina,1375.7127755693564,4377735545495580,4,560881,5330.76365369019
4 Лапы,"[59.832231, 30.347363] и 2026-06-02T03:52:00+03:00",Товары для животных,Kitekat,1175.4629585202779,4377735545495580,4,560881,5330.76365369019
DNS,"[59.924145, 30.318051] и 2025-06-25T18:45:00+03:00",Игры и консоли,Steam,13614.625198235495,5469023513637269,3,480167,84648.88894955673
DNS,"[59.924145, 30.318051] и 2025-06-25T18:45:00+03:00",ТВ и аудио,Xiaomi,40716.678314796874,5469023513637269,3,480167,84648.88894955673
DNS,"[59.924145, 30.318051] и 2025-06-25T18:45:00+03:00",Смартфоны,Oppo,30317.585436524358,5469023513637269,3,480167,84648.88894955673
ВкусВилл,"[59.914615, 30.349142] и 2026-04-03T01:05:00+03:00",Продукты питания,Danone,307.2873402969068,5293894212287834,3,878042,1158.7362776005984
ВкусВилл,"[59.914615, 30.349142] и 2026-04-03T01:05:00+03:00",Кофе и чай,Maxwell House,460.05552073976634,5293894212287834,3,878042,1158.7362776005984
ВкусВилл,"[59.914615, 30.349142] и 2026-04-03T01:05:00+03:00",Кондитерские изделия,Рот Фронт,391.3934165639252,5293894212287834,3,878042,1158.7362776005984
Читай-город,"[59.925155, 30.32018] и 2026-08-13T05:42:00+03:00",Канцтовары,Kores,203.59871660278517,4276013827877939,2,700156,536.642674136188
Читай-город,"[59.925155, 30.32018] и 2026-08-13T05:42:00+03:00",Книги и медиа,Феникс,333.0439575334029,4276013827877939,2,700156,536.642674136188
Детский мир,"[59.932297, 30.359275] и 2026-07-25T09:42:00+03:00",Детские товары (игрушки),Bondibon,1183.893816915535,5189022576448332,2,8055,1466.4521237237745
Детский мир,"[59.932297, 30.359275] и 2026-07-25T09:42:00+03:00",Канцтовары,Pilot,282.55830680823965,5189022576448332,2,8055,1466.4521237237745
Зенден,"[59.877127, 30.358888] и 2026-03-27T10:17:00+03:00",Обувь,Zenden,3302.397642334644,2203063340665693,4,48151,16339.188515680575
Зенден,"[59.877127, 30.358888] и 2026-03-27T10:17:00+03:00",Сумки и аксессуары,Furla,7429.822736672618,2203063340665693,4,48151,16339.188515680575
Зенден,"[59.877127, 30.358888] и 2026-03-27T10:17:00+03:00",Сумки и аксессуары,Grifon,2899.9114259892362,2203063340665693,4,48151,16339.188515680575
Зенден,"[59.877127, 30.358888] и 2026-03-27T10:17:00+03:00",Сумки и аксессуары,Zenden,2707.056710684077,2203063340665693,4,48151,16339.188515680575
Пятёрочка,"[59.855, 30.335] и 2025-06-07T02:30:00+03:00",Пиво,Amstel,132.0054756964142,4001191853681029,2,38740,585.497813465012
Пятёрочка,"[59.855, 30.335] и 2025-06-07T02:30:00+03:00",Кофе и чай,Nescafe,453.4923377685978,4001191853681029,2,38740,585.497813465012
Подрушка,"[59.825212, 30.380771] и 2024-11-26T03:16:00+03:00",Косметика,Maybelline,1487.4155441404214,2202213376902715,3,677955,3735.4460415558756
Подрушка,"[59.825212, 30.380771] и 2024-11-26T03:16:00+03:00",Косметика,Yves Rocher,1318.5287481055261,2202213376902715,3,677955,3735.4460415558756
Подрушка,"[59.825212, 30.380771] и 2024-11-26T03:16:00+03:00",Косметика,L'Oreal,929.5017493099281,2202213376902715,3,677955,3735.4460415558756
DNS,"[59.852353, 30.31364] и 2026-01-26T07:57:00+03:00",ТВ и аудио,Xiaomi,44718.54852673065,4001191502603945,2,275315,85884.71603611449
DNS,"[59.852353, 30.31364] и 2026-01-26T07:57:00+03:00",Бытовая техника,Midea,41166.16750938385,4001191502603945,2,275315,85884.71603611449
Столплит,"[59.86256, 30.320171] и 2025-06-08T09:34:00+03:00",Мебель,Anrex,24377.93743736835,5189015669166589,3,88201,83065.96324913685
Столплит,"[59.86256, 30.320171] и 2025-06-08T09:34:00+03:00",Мебель,Hoff,25799.95074458913,5189015669166589,3,88201,83065.96324913685
Столплит,"[59.86256, 30.320171] и 2025-06-08T09:34:00+03:00",Мебель,Шатура,32888.07506717937,5189015669166589,3,88201,83065.96324913685
О'КЕЙ,"[59.925155, 30.32018] и 2025-02-13T05:16:00+03:00",Молочные продукты,Домик в деревне,128.2507742425318,5469016066544171,2,188838,1089.061042371259
О'КЕЙ,"[59.925155, 30.32018] и 2025-02-13T05:16:00+03:00",Алкоголь,Хортица,960.8102681287271,5469016066544171,2,188838,1089.061042371259
Подрушка,"[59.851259, 30.320476] и 2025-07-23T21:39:00+03:00",Косметика,Bell,616.5147683948651,2202201145791279,3,740948,2941.2201719289114
Подрушка,"[59.851259, 30.320476] и 2025-07-23T21:39:00+03:00",Косметика,Nivea,1448.1891153239342,2202201145791279,3,740948,2941.2201719289114
Подрушка,"[59.851259, 30.320476] и 2025-07-23T21:39:00+03:00",Косметика,Bell,876.5162882101123,2202201145791279,3,740948,2941.2201719289114
Лэтуаль,"[59.928, 30.471] и 2025-05-31T02:49:00+03:00",Косметика,Faberlic,1169.2794175490287,5293895678419209,3,747118,2728.5612910367145
Лэтуаль,"[59.928, 30.471] и 2025-05-31T02:49:00+03:00",Уход за волосами,Head & Shoulders,725.3890403336893,5293895678419209,3,747118,2728.5612910367145
Лэтуаль,"[59.928, 30.471] и 2025-05-31T02:49:00+03:00",Косметика,Eveline Cosmetics,833.8928331539967,5293895678419209,3,747118,2728.5612910367145
Zarina,"[59.877127, 30.358888] и 2026-03-08T02:19:00+03:00",Одежда женская,H&M,3116.836367427335,2202205649391395,2,700800,6313.801961385179
Zarina,"[59.877127, 30.358888] и 2026-03-08T02:19:00+03:00",Одежда женская,H&M,3196.9655939578447,2202205649391395,2,700800,6313.801961385179
Детский мир,"[59.852353, 30.31364] и 2026-06-11T04:21:00+03:00",Детская одежда,Finn Flare Kids,935.4038817067217,2202217440782276,3,828464,1676.7919368854928
Детский мир,"[59.852353, 30.31364] и 2026-06-11T04:21:00+03:00",Канцтовары,Faber-Castell,392.1544000495449,2202217440782276,3,828464,1676.7919368854928
Детский мир,"[59.852353, 30.31364] и 2026-06-11T04:21:00+03:00",Канцтовары,Stabilo,349.2336551292261,2202217440782276,3,828464,1676.7919368854928
O'STIN,"[59.859998, 30.314709] и 2024-12-11T07:36:00+03:00",Одежда мужская,Finn Flare,4388.686915961135,2203673243118309,2,87197,8160.857150962287
O'STIN,"[59.859998, 30.314709] и 2024-12-11T07:36:00+03:00",Одежда женская,H&M,3772.170235001152,2203673243118309,2,87197,8160.857150962287
Зенден,"[59.852904, 30.320396] и 2026-01-07T07:32:00+03:00",Обувь,Zenden,3841.1946308714214,5128910206909174,3,422590,14340.168281219972
Зенден,"[59.852904, 30.320396] и 2026-01-07T07:32:00+03:00",Сумки и аксессуары,Wenger,4947.170468635808,5128910206909174,3,422590,14340.168281219972
Зенден,"[59.852904, 30.320396] и 2026-01-07T07:32:00+03:00",Обувь,Ecco,5551.803181712743,5128910206909174,3,422590,14340.168281219972
Подрушка,"[59.853505, 30.340401] и 2025-02-27T10:11:00+03:00",Косметика,Vichy,1375.8782845994613,4276024213828337,3,534761,10449.98382969301
Подрушка,"[59.853505, 30.340401] и 2025-02-27T10:11:00+03:00",Парфюмерия,Lancome,8065.0695533568505,4276024213828337,3,534761,10449.98382969301
Подрушка,"[59.853505, 30.340401] и 2025-02-27T10:11:00+03:00",Косметика,Maybelline,1009.0359917366983,4276024213828337,3,534761,10449.98382969301
Эльдорадо,"[59.853505, 30.340401] и 2025-08-02T22:01:00+03:00",Бытовая техника,Bosch,59058.1482745768,5469011512433038,2,707457,65555.72602873351
Эльдорадо,"[59.853505, 30.340401] и 2025-08-02T22:01:00+03:00",Кухонная техника,Xiaomi,6497.577754156715,5469011512433038,2,707457,65555.72602873351
Пятёрочка,"[59.859998, 30.314709] и 2025-04-15T19:03:00+03:00",Кондитерские изделия,Бабаевский,279.11770826903205,4276009838266062,2,696148,417.2025825339384
Пятёрочка,"[59.859998, 30.314709] и 2025-04-15T19:03:00+03:00",Табачные изделия,Rothmans,138.0848742649064,4276009838266062,2,696148,417.2025825339384
Зенден,"[59.927563, 30.360613] и 2025-05-31T16:36:00+03:00",Обувь,Puma,6308.014406728226,4276029518166614,2,738462,12667.849467948981
Зенден,"[59.927563, 30.360613] и 2025-05-31T16:36:00+03:00",Обувь,Ralf Ringer,6359.835061220754,4276029518166614,2,738462,12667.849467948981
Лэтуаль,"[59.928, 30.471] и 2025-07-29T05:33:00+03:00",Косметика,Maybelline,1274.9537386248712,6221288964440623,2,840763,7279.839660686339
Лэтуаль,"[59.928, 30.471] и 2025-07-29T05:33:00+03:00",Парфюмерия,Carolina Herrera,6004.885922061468,6221288964440623,2,840763,7279.839660686339
Глория Джинс,"[59.850066, 30.268383] и 2025-05-29T07:45:00+03:00",Одежда женская,O'stin,2672.8469013035865,5469013173894763,2,466057,4269.238013532956
Глория Джинс,"[59.850066, 30.268383] и 2025-05-29T07:45:00+03:00",Детская одежда,Zara Kids,1596.3911122293694,5469013173894763,2,466057,4269.238013532956
Глория Джинс,"[59.829929, 30.377852] и 2025-08-31T04:34:00+03:00",Детская одежда,Orby,1487.4304466671679,4154823102596120,4,484668,10362.631789516006
Глория Джинс,"[59.829929, 30.377852] и 2025-08-31T04:34:00+03:00",Детская одежда,Sela Kids,912.9976057484558,4154823102596120,4,484668,10362.631789516006
